date,province,city,confirmed,suspected,cured,dead,rank
2020-03-23,北京市,怀柔区,7,0,0,0,32910
2020-03-23,北京市,平谷区,0,0,0,0,32911
2020-03-23,北京市,密云区,7,0,0,0,32912
2020-03-23,北京市,延庆区,1,0,0,0,32913
2020-03-24,北京市,全市,559,0,401,8,33605
2020-03-24,北京市,未公布来源,0,0,372,8,33606
2020-03-24,北京市,外地来京,25,0,2,0,33607
2020-03-24,北京市,境外输入,142,0,9,0,33608
2020-03-24,北京市,东城区,14,0,0,0,33609
2020-03-24,北京市,西城区,53,0,0,0,33610
2020-03-24,北京市,朝阳区,72,0,0,0,33611
2020-03-24,北京市,丰台区,43,0,0,0,33612
2020-03-24,北京市,石景山区,14,0,1,0,33613
2020-03-24,北京市,海淀区,64,0,0,0,33614
2020-03-24,北京市,门头沟区,3,0,0,0,33615
2020-03-24,北京市,房山区,16,0,0,0,33616
2020-03-24,北京市,通州区,19,0,0,0,33617
2020-03-24,北京市,顺义区,10,0,0,0,33618
2020-03-24,北京市,昌平区,29,0,1,0,33619
2020-03-24,北京市,大兴区,39,0,16,0,33620
2020-03-24,北京市,怀柔区,7,0,0,0,33621
2020-03-24,北京市,平谷区,0,0,0,0,33622
2020-03-24,北京市,密云区,7,0,0,0,33623
2020-03-24,北京市,延庆区,1,0,0,0,33624
2020-03-25,北京市,全市,565,0,403,8,34332
2020-03-25,北京市,未公布来源,0,0,372,8,34333
2020-03-25,北京市,外地来京,25,0,2,0,34334
2020-03-25,北京市,境外输入,145,0,11,0,34335
2020-03-25,北京市,东城区,14,0,0,0,34336
2020-03-25,北京市,西城区,53,0,0,0,34337
2020-03-25,北京市,朝阳区,72,0,0,0,34338
2020-03-25,北京市,丰台区,43,0,0,0,34339
2020-03-25,北京市,石景山区,14,0,1,0,34340
2020-03-25,北京市,海淀区,64,0,0,0,34341
2020-03-25,北京市,门头沟区,3,0,0,0,34342
2020-03-25,北京市,房山区,16,0,0,0,34343
2020-03-25,北京市,通州区,19,0,0,0,34344
2020-03-25,北京市,顺义区,10,0,0,0,34345
2020-03-25,北京市,昌平区,29,0,1,0,34346
2020-03-25,北京市,大兴区,39,0,16,0,34347
2020-03-25,北京市,怀柔区,7,0,0,0,34348
2020-03-25,北京市,平谷区,0,0,0,0,34349
2020-03-25,北京市,密云区,7,0,0,0,34350
2020-03-25,北京市,延庆区,1,0,0,0,34351
2020-03-26,北京市,全市,569,0,406,8,35061
2020-03-26,北京市,未公布来源,0,0,374,8,35062
2020-03-26,北京市,外地来京,25,0,2,0,35063
2020-03-26,北京市,境外输入,150,0,12,0,35064
2020-03-26,北京市,东城区,14,0,0,0,35065
2020-03-26,北京市,西城区,53,0,0,0,35066
2020-03-26,北京市,朝阳区,72,0,0,0,35067
2020-03-26,北京市,丰台区,43,0,0,0,35068
2020-03-26,北京市,石景山区,14,0,1,0,35069
2020-03-26,北京市,海淀区,64,0,0,0,35070
2020-03-26,北京市,门头沟区,3,0,0,0,35071
2020-03-26,北京市,房山区,16,0,0,0,35072
2020-03-26,北京市,通州区,19,0,0,0,35073
2020-03-26,北京市,顺义区,10,0,0,0,35074
2020-03-26,北京市,昌平区,29,0,1,0,35075
2020-03-26,北京市,大兴区,39,0,16,0,35076
2020-03-26,北京市,怀柔区,7,0,0,0,35077
2020-03-26,北京市,平谷区,0,0,0,0,35078
2020-03-26,北京市,密云区,7,0,0,0,35079
2020-03-26,北京市,延庆区,1,0,0,0,35080
2020-03-27,北京市,全市,572,0,409,8,35792
2020-03-27,北京市,未公布来源,0,0,374,8,35793
2020-03-27,北京市,外地来京,25,0,2,0,35794
2020-03-27,北京市,境外输入,153,0,14,0,35795
2020-03-27,北京市,东城区,14,0,0,0,35796
2020-03-27,北京市,西城区,53,0,0,0,35797
2020-03-27,北京市,朝阳区,72,0,0,0,35798
2020-03-27,北京市,丰台区,43,0,0,0,35799
2020-03-27,北京市,石景山区,14,0,1,0,35800
2020-03-27,北京市,海淀区,64,0,0,0,35801
2020-03-27,北京市,门头沟区,3,0,0,0,35802
2020-03-27,北京市,房山区,16,0,0,0,35803
2020-03-27,北京市,通州区,19,0,0,0,35804
2020-03-27,北京市,顺义区,10,0,0,0,35805
2020-03-27,北京市,昌平区,29,0,1,0,35806
2020-03-27,北京市,大兴区,39,0,16,0,35807
2020-03-27,北京市,怀柔区,7,0,0,0,35808
2020-03-27,北京市,平谷区,0,0,0,0,35809
2020-03-27,北京市,密云区,7,0,0,0,35810
2020-03-27,北京市,延庆区,1,0,0,0,35811
2020-03-28,北京市,全市,576,0,411,8,36525
2020-03-28,北京市,未公布来源,0,0,375,8,36526
2020-03-28,北京市,外地来京,25,0,2,0,36527
2020-03-28,北京市,境外输入,157,0,15,0,36528
2020-03-28,北京市,东城区,14,0,0,0,36529
2020-03-28,北京市,西城区,53,0,0,0,36530
2020-03-28,北京市,朝阳区,72,0,0,0,36531
2020-03-28,北京市,丰台区,43,0,0,0,36532
2020-03-28,北京市,石景山区,14,0,1,0,36533
2020-03-28,北京市,海淀区,64,0,0,0,36534
2020-03-28,北京市,门头沟区,3,0,0,0,36535
2020-03-28,北京市,房山区,16,0,0,0,36536
2020-03-28,北京市,通州区,19,0,0,0,36537
2020-03-28,北京市,顺义区,10,0,0,0,36538
2020-03-28,北京市,昌平区,29,0,1,0,36539
2020-03-28,北京市,大兴区,39,0,16,0,36540
2020-03-28,北京市,怀柔区,7,0,0,0,36541
2020-03-28,北京市,平谷区,0,0,0,0,36542
2020-03-28,北京市,密云区,7,0,0,0,36543
2020-03-28,北京市,延庆区,1,0,0,0,36544
2020-03-29,北京市,全市,577,0,412,8,37261
2020-03-29,北京市,未公布来源,0,0,376,8,37262
2020-03-29,北京市,外地来京,25,0,2,0,37263
2020-03-29,北京市,境外输入,161,0,16,0,37264
2020-03-29,北京市,东城区,14,0,0,0,37265
2020-03-29,北京市,西城区,53,0,0,0,37266
2020-03-29,北京市,朝阳区,72,0,0,0,37267
2020-03-29,北京市,丰台区,43,0,0,0,37268
2020-03-29,北京市,石景山区,14,0,1,0,37269
2020-03-29,北京市,海淀区,64,0,0,0,37270
2020-03-29,北京市,门头沟区,3,0,0,0,37271
2020-03-29,北京市,房山区,16,0,0,0,37272
2020-03-29,北京市,通州区,19,0,0,0,37273
2020-03-29,北京市,顺义区,10,0,0,0,37274
2020-03-29,北京市,昌平区,29,0,1,0,37275
2020-03-29,北京市,大兴区,39,0,16,0,37276
2020-03-29,北京市,怀柔区,7,0,0,0,37277
2020-03-29,北京市,平谷区,0,0,0,0,37278
2020-03-29,北京市,密云区,7,0,0,0,37279
2020-03-29,北京市,延庆区,1,0,0,0,37280
2020-03-30,北京市,全市,580,0,416,8,37998
2020-03-30,北京市,未公布来源,0,0,376,8,37999
2020-03-30,北京市,外地来京,25,0,2,0,38000
2020-03-30,北京市,境外输入,161,0,19,0,38001
2020-03-30,北京市,东城区,14,0,0,0,38002
2020-03-30,北京市,西城区,53,0,0,0,38003
2020-03-30,北京市,朝阳区,72,0,0,0,38004
2020-03-30,北京市,丰台区,43,0,0,0,38005
2020-03-30,北京市,石景山区,14,0,1,0,38006
2020-03-30,北京市,海淀区,64,0,0,0,38007
2020-03-30,北京市,门头沟区,3,0,0,0,38008
2020-03-30,北京市,房山区,16,0,0,0,38009
2020-03-30,北京市,通州区,19,0,0,0,38010
2020-03-30,北京市,顺义区,10,0,0,0,38011
2020-03-30,北京市,昌平区,29,0,1,0,38012
2020-03-30,北京市,大兴区,39,0,16,0,38013
2020-03-30,北京市,怀柔区,7,0,0,0,38014
2020-03-30,北京市,平谷区,0,0,0,0,38015
2020-03-30,北京市,密云区,7,0,0,0,38016
2020-03-30,北京市,延庆区,1,0,0,0,38017
2020-03-31,北京市,全市,580,0,418,8,38736
2020-03-31,北京市,未公布来源,0,0,378,8,38737
2020-03-31,北京市,外地来京,25,0,2,0,38738
2020-03-31,北京市,境外输入,164,0,20,0,38739
2020-03-31,北京市,东城区,14,0,0,0,38740
2020-03-31,北京市,西城区,53,0,0,0,38741
2020-03-31,北京市,朝阳区,72,0,0,0,38742
2020-03-31,北京市,丰台区,43,0,0,0,38743
2020-03-31,北京市,石景山区,14,0,1,0,38744
2020-03-31,北京市,海淀区,64,0,0,0,38745
2020-03-31,北京市,门头沟区,3,0,0,0,38746
2020-03-31,北京市,房山区,16,0,0,0,38747
2020-03-31,北京市,通州区,19,0,0,0,38748
2020-03-31,北京市,顺义区,10,0,0,0,38749
2020-03-31,北京市,昌平区,29,0,1,0,38750
2020-03-31,北京市,大兴区,39,0,16,0,38751
2020-03-31,北京市,怀柔区,7,0,0,0,38752
2020-03-31,北京市,平谷区,0,0,0,0,38753
2020-03-31,北京市,密云区,7,0,0,0,38754
2020-03-31,北京市,延庆区,1,0,0,0,38755
2020-04-01,北京市,全市,582,0,424,8,39477
2020-04-01,北京市,未公布来源,0,0,378,8,39478
2020-04-01,北京市,外地来京,25,0,2,0,39479
2020-04-01,北京市,境外输入,164,0,20,0,39480
2020-04-01,北京市,东城区,14,0,0,0,39481
2020-04-01,北京市,西城区,53,0,0,0,39482
2020-04-01,北京市,朝阳区,72,0,0,0,39483
2020-04-01,北京市,丰台区,43,0,0,0,39484
2020-04-01,北京市,石景山区,14,0,1,0,39485
2020-04-01,北京市,海淀区,64,0,0,0,39486
2020-04-01,北京市,门头沟区,3,0,0,0,39487
2020-04-01,北京市,房山区,16,0,0,0,39488
2020-04-01,北京市,通州区,19,0,0,0,39489
2020-04-01,北京市,顺义区,10,0,0,0,39490
2020-04-01,北京市,昌平区,29,0,1,0,39491
2020-04-01,北京市,大兴区,39,0,16,0,39492
2020-04-01,北京市,怀柔区,7,0,0,0,39493
2020-04-01,北京市,平谷区,0,0,0,0,39494
2020-04-01,北京市,密云区,7,0,0,0,39495
2020-04-01,北京市,延庆区,1,0,0,0,39496
2020-04-02,北京市,全市,583,0,434,8,40218
2020-04-02,北京市,未公布来源,0,0,378,8,40219
2020-04-02,北京市,外地来京,25,0,2,0,40220
2020-04-02,北京市,境外输入,166,0,26,0,40221
2020-04-02,北京市,东城区,14,0,0,0,40222
2020-04-02,北京市,西城区,53,0,0,0,40223
2020-04-02,北京市,朝阳区,72,0,0,0,40224
2020-04-02,北京市,丰台区,43,0,0,0,40225
2020-04-02,北京市,石景山区,14,0,1,0,40226
2020-04-02,北京市,海淀区,64,0,0,0,40227
2020-04-02,北京市,门头沟区,3,0,0,0,40228
2020-04-02,北京市,房山区,16,0,0,0,40229
2020-04-02,北京市,通州区,19,0,0,0,40230
2020-04-02,北京市,顺义区,10,0,0,0,40231
2020-04-02,北京市,昌平区,29,0,1,0,40232
2020-04-02,北京市,大兴区,39,0,16,0,40233
2020-04-02,北京市,怀柔区,7,0,0,0,40234
2020-04-02,北京市,平谷区,0,0,0,0,40235
2020-04-02,北京市,密云区,7,0,0,0,40236
2020-04-02,北京市,延庆区,1,0,0,0,40237
2020-04-03,北京市,全市,585,0,438,8,40958
2020-04-03,北京市,未公布来源,0,0,380,8,40959
2020-04-03,北京市,外地来京,25,0,2,0,40960
2020-04-03,北京市,境外输入,167,0,34,0,40961
2020-04-03,北京市,东城区,14,0,0,0,40962
2020-04-03,北京市,西城区,53,0,0,0,40963
2020-04-03,北京市,朝阳区,72,0,0,0,40964
2020-04-03,北京市,丰台区,43,0,0,0,40965
2020-04-03,北京市,石景山区,14,0,1,0,40966
2020-04-03,北京市,海淀区,64,0,0,0,40967
2020-04-03,北京市,门头沟区,3,0,0,0,40968
2020-04-03,北京市,房山区,16,0,0,0,40969
2020-04-03,北京市,通州区,19,0,0,0,40970
2020-04-03,北京市,顺义区,10,0,0,0,40971
2020-04-03,北京市,昌平区,29,0,1,0,40972
2020-04-03,北京市,大兴区,39,0,16,0,40973
2020-04-03,北京市,怀柔区,7,0,0,0,40974
2020-04-03,北京市,平谷区,0,0,0,0,40975
2020-04-03,北京市,密云区,7,0,0,0,40976
2020-04-03,北京市,延庆区,1,0,0,0,40977
2020-04-04,北京市,全市,586,0,441,8,41699
2020-04-04,北京市,未公布来源,0,0,380,8,41700
2020-04-04,北京市,外地来京,25,0,2,0,41701
2020-04-04,北京市,境外输入,169,0,38,0,41702
2020-04-04,北京市,东城区,14,0,0,0,41703
2020-04-04,北京市,西城区,53,0,0,0,41704
2020-04-04,北京市,朝阳区,72,0,0,0,41705
2020-04-04,北京市,丰台区,43,0,0,0,41706
2020-04-04,北京市,石景山区,14,0,1,0,41707
2020-04-04,北京市,海淀区,64,0,0,0,41708
2020-04-04,北京市,门头沟区,3,0,0,0,41709
2020-04-04,北京市,房山区,16,0,0,0,41710
2020-04-04,北京市,通州区,19,0,0,0,41711
2020-04-04,北京市,顺义区,10,0,0,0,41712
2020-04-04,北京市,昌平区,29,0,1,0,41713
2020-04-04,北京市,大兴区,39,0,16,0,41714
2020-04-04,北京市,怀柔区,7,0,0,0,41715
2020-04-04,北京市,平谷区,0,0,0,0,41716
2020-04-04,北京市,密云区,7,0,0,0,41717
2020-04-04,北京市,延庆区,1,0,0,0,41718
2020-04-05,北京市,全市,587,0,443,8,42440
2020-04-05,北京市,未公布来源,0,0,381,8,42441
2020-04-05,北京市,外地来京,25,0,2,0,42442
2020-04-05,北京市,境外输入,170,0,40,0,42443
2020-04-05,北京市,东城区,14,0,0,0,42444
2020-04-05,北京市,西城区,53,0,0,0,42445
2020-04-05,北京市,朝阳区,72,0,0,0,42446
2020-04-05,北京市,丰台区,43,0,0,0,42447
2020-04-05,北京市,石景山区,14,0,1,0,42448
2020-04-05,北京市,海淀区,64,0,0,0,42449
2020-04-05,北京市,门头沟区,3,0,0,0,42450
2020-04-05,北京市,房山区,16,0,0,0,42451
2020-04-05,北京市,通州区,19,0,0,0,42452
2020-04-05,北京市,顺义区,10,0,0,0,42453
2020-04-05,北京市,昌平区,29,0,1,0,42454
2020-04-05,北京市,大兴区,39,0,16,0,42455
2020-04-05,北京市,怀柔区,7,0,0,0,42456
2020-04-05,北京市,平谷区,0,0,0,0,42457
2020-04-05,北京市,密云区,7,0,0,0,42458
2020-04-05,北京市,延庆区,1,0,0,0,42459
2020-04-06,北京市,全市,587,0,448,8,43183
2020-04-06,北京市,未公布来源,0,0,381,8,43184
2020-04-06,北京市,外地来京,25,0,2,0,43185
2020-04-06,北京市,境外输入,171,0,42,0,43186
2020-04-06,北京市,东城区,14,0,0,0,43187
2020-04-06,北京市,西城区,53,0,0,0,43188
2020-04-06,北京市,朝阳区,72,0,0,0,43189
2020-04-06,北京市,丰台区,43,0,0,0,43190
2020-04-06,北京市,石景山区,14,0,1,0,43191
2020-04-06,北京市,海淀区,64,0,0,0,43192
2020-04-06,北京市,门头沟区,3,0,0,0,43193
2020-04-06,北京市,房山区,16,0,0,0,43194
2020-04-06,北京市,通州区,19,0,0,0,43195
2020-04-06,北京市,顺义区,10,0,0,0,43196
2020-04-06,北京市,昌平区,29,0,1,0,43197
2020-04-06,北京市,大兴区,39,0,16,0,43198
2020-04-06,北京市,怀柔区,7,0,0,0,43199
2020-04-06,北京市,平谷区,0,0,0,0,43200
2020-04-06,北京市,密云区,7,0,0,0,43201
2020-04-06,北京市,延庆区,1,0,0,0,43202
2020-04-07,北京市,全市,588,0,455,8,43929
2020-04-07,北京市,未公布来源,0,0,382,8,43930
2020-04-07,北京市,外地来京,25,0,2,0,43931
2020-04-07,北京市,境外输入,171,0,46,0,43932
2020-04-07,北京市,东城区,14,0,0,0,43933
2020-04-07,北京市,西城区,53,0,0,0,43934
2020-04-07,北京市,朝阳区,72,0,0,0,43935
2020-04-07,北京市,丰台区,43,0,0,0,43936
2020-04-07,北京市,石景山区,14,0,1,0,43937
2020-04-07,北京市,海淀区,64,0,0,0,43938
2020-04-07,北京市,门头沟区,3,0,0,0,43939
2020-04-07,北京市,房山区,16,0,0,0,43940
2020-04-07,北京市,通州区,19,0,0,0,43941
2020-04-07,北京市,顺义区,10,0,0,0,43942
2020-04-07,北京市,昌平区,29,0,1,0,43943
2020-04-07,北京市,大兴区,39,0,16,0,43944
2020-04-07,北京市,怀柔区,7,0,0,0,43945
2020-04-07,北京市,平谷区,0,0,0,0,43946
2020-04-07,北京市,密云区,7,0,0,0,43947
2020-04-07,北京市,延庆区,1,0,0,0,43948
2020-04-08,北京市,全市,588,0,464,8,44675
2020-04-08,北京市,未公布来源,0,0,382,8,44676
2020-04-08,北京市,外地来京,25,0,2,0,44677
2020-04-08,北京市,境外输入,172,0,53,0,44678
2020-04-08,北京市,东城区,14,0,0,0,44679
2020-04-08,北京市,西城区,53,0,0,0,44680
2020-04-08,北京市,朝阳区,72,0,0,0,44681
2020-04-08,北京市,丰台区,43,0,0,0,44682
2020-04-08,北京市,石景山区,14,0,1,0,44683
2020-04-08,北京市,海淀区,64,0,0,0,44684
2020-04-08,北京市,门头沟区,3,0,0,0,44685
2020-04-08,北京市,房山区,16,0,0,0,44686
2020-04-08,北京市,通州区,19,0,0,0,44687
2020-04-08,北京市,顺义区,10,0,0,0,44688
2020-04-08,北京市,昌平区,29,0,1,0,44689
2020-04-08,北京市,大兴区,39,0,16,0,44690
2020-04-08,北京市,怀柔区,7,0,0,0,44691
2020-04-08,北京市,平谷区,0,0,0,0,44692
2020-04-08,北京市,密云区,7,0,0,0,44693
2020-04-08,北京市,延庆区,1,0,0,0,44694
2020-04-09,北京市,全市,588,0,469,8,45421
2020-04-09,北京市,未公布来源,0,0,382,8,45422
2020-04-09,北京市,外地来京,25,0,2,0,45423
2020-04-09,北京市,境外输入,172,0,62,0,45424
2020-04-09,北京市,东城区,14,0,0,0,45425
2020-04-09,北京市,西城区,53,0,0,0,45426
2020-04-09,北京市,朝阳区,72,0,0,0,45427
2020-04-09,北京市,丰台区,43,0,0,0,45428
2020-04-09,北京市,石景山区,14,0,1,0,45429
2020-04-09,北京市,海淀区,64,0,0,0,45430
2020-04-09,北京市,门头沟区,3,0,0,0,45431
2020-04-09,北京市,房山区,16,0,0,0,45432
2020-04-09,北京市,通州区,19,0,0,0,45433
2020-04-09,北京市,顺义区,10,0,0,0,45434
2020-04-09,北京市,昌平区,29,0,1,0,45435
2020-04-09,北京市,大兴区,39,0,16,0,45436
2020-04-09,北京市,怀柔区,7,0,0,0,45437
2020-04-09,北京市,平谷区,0,0,0,0,45438
2020-04-09,北京市,密云区,7,0,0,0,45439
2020-04-09,北京市,延庆区,1,0,0,0,45440
2020-04-10,北京市,全市,589,0,474,8,46167
2020-04-10,北京市,未公布来源,0,0,383,8,46168
2020-04-10,北京市,外地来京,25,0,2,0,46169
2020-04-10,北京市,境外输入,172,0,66,0,46170
2020-04-10,北京市,东城区,14,0,0,0,46171
2020-04-10,北京市,西城区,53,0,0,0,46172
2020-04-10,北京市,朝阳区,72,0,0,0,46173
2020-04-10,北京市,丰台区,43,0,0,0,46174
2020-04-10,北京市,石景山区,14,0,1,0,46175
2020-04-10,北京市,海淀区,64,0,0,0,46176
2020-04-10,北京市,门头沟区,3,0,0,0,46177
2020-04-10,北京市,房山区,16,0,0,0,46178
2020-04-10,北京市,通州区,19,0,0,0,46179
2020-04-10,北京市,顺义区,10,0,0,0,46180
2020-04-10,北京市,昌平区,29,0,1,0,46181
2020-04-10,北京市,大兴区,39,0,16,0,46182
2020-04-10,北京市,怀柔区,7,0,0,0,46183
2020-04-10,北京市,平谷区,0,0,0,0,46184
2020-04-10,北京市,密云区,7,0,0,0,46185
2020-04-10,北京市,延庆区,1,0,0,0,46186
2020-04-11,北京市,全市,589,0,479,8,46914
2020-04-11,北京市,未公布来源,0,0,383,8,46915
2020-04-11,北京市,外地来京,25,0,2,0,46916
2020-04-11,北京市,境外输入,173,0,71,0,46917
2020-04-11,北京市,东城区,14,0,0,0,46918
2020-04-11,北京市,西城区,53,0,0,0,46919
2020-04-11,北京市,朝阳区,72,0,0,0,46920
2020-04-11,北京市,丰台区,43,0,0,0,46921
2020-04-11,北京市,石景山区,14,0,1,0,46922
2020-04-11,北京市,海淀区,64,0,0,0,46923
2020-04-11,北京市,门头沟区,3,0,0,0,46924
2020-04-11,北京市,房山区,16,0,0,0,46925
2020-04-11,北京市,通州区,19,0,0,0,46926
2020-04-11,北京市,顺义区,10,0,0,0,46927
2020-04-11,北京市,昌平区,29,0,1,0,46928
2020-04-11,北京市,大兴区,39,0,16,0,46929
2020-04-11,北京市,怀柔区,7,0,0,0,46930
2020-04-11,北京市,平谷区,0,0,0,0,46931
2020-04-11,北京市,密云区,7,0,0,0,46932
2020-04-11,北京市,延庆区,1,0,0,0,46933
2020-04-12,北京市,全市,589,0,484,8,47662
2020-04-12,北京市,未公布来源,0,0,383,8,47663
2020-04-12,北京市,外地来京,25,0,2,0,47664
2020-04-12,北京市,境外输入,173,0,76,0,47665
2020-04-12,北京市,东城区,14,0,0,0,47666
2020-04-12,北京市,西城区,53,0,0,0,47667
2020-04-12,北京市,朝阳区,72,0,0,0,47668
2020-04-12,北京市,丰台区,43,0,0,0,47669
2020-04-12,北京市,石景山区,14,0,1,0,47670
2020-04-12,北京市,海淀区,64,0,0,0,47671
2020-04-12,北京市,门头沟区,3,0,0,0,47672
2020-04-12,北京市,房山区,16,0,0,0,47673
2020-04-12,北京市,通州区,19,0,0,0,47674
2020-04-12,北京市,顺义区,10,0,0,0,47675
2020-04-12,北京市,昌平区,29,0,1,0,47676
2020-04-12,北京市,大兴区,39,0,16,0,47677
2020-04-12,北京市,怀柔区,7,0,0,0,47678
2020-04-12,北京市,平谷区,0,0,0,0,47679
2020-04-12,北京市,密云区,7,0,0,0,47680
2020-04-12,北京市,延庆区,1,0,0,0,47681
2020-04-13,北京市,全市,589,0,491,8,48409
2020-04-13,北京市,未公布来源,0,0,384,8,48410
2020-04-13,北京市,外地来京,25,0,2,0,48411
2020-04-13,北京市,境外输入,173,0,80,0,48412
2020-04-13,北京市,东城区,14,0,0,0,48413
2020-04-13,北京市,西城区,53,0,0,0,48414
2020-04-13,北京市,朝阳区,72,0,0,0,48415
2020-04-13,北京市,丰台区,43,0,0,0,48416
2020-04-13,北京市,石景山区,14,0,1,0,48417
2020-04-13,北京市,海淀区,64,0,0,0,48418
2020-04-13,北京市,门头沟区,3,0,0,0,48419
2020-04-13,北京市,房山区,16,0,0,0,48420
2020-04-13,北京市,通州区,19,0,0,0,48421
2020-04-13,北京市,顺义区,10,0,0,0,48422
2020-04-13,北京市,昌平区,29,0,1,0,48423
2020-04-13,北京市,大兴区,39,0,16,0,48424
2020-04-13,北京市,怀柔区,7,0,0,0,48425
2020-04-13,北京市,平谷区,0,0,0,0,48426
2020-04-13,北京市,密云区,7,0,0,0,48427
2020-04-13,北京市,延庆区,1,0,0,0,48428
2020-04-14,北京市,全市,590,0,495,8,49156
2020-04-14,北京市,未公布来源,0,0,384,8,49157
2020-04-14,北京市,外地来京,25,0,2,0,49158
2020-04-14,北京市,境外输入,173,0,87,0,49159
2020-04-14,北京市,东城区,14,0,0,0,49160
2020-04-14,北京市,西城区,53,0,0,0,49161
2020-04-14,北京市,朝阳区,72,0,0,0,49162
2020-04-14,北京市,丰台区,43,0,0,0,49163
2020-04-14,北京市,石景山区,14,0,1,0,49164
2020-04-14,北京市,海淀区,64,0,0,0,49165
2020-04-14,北京市,门头沟区,3,0,0,0,49166
2020-04-14,北京市,房山区,16,0,0,0,49167
2020-04-14,北京市,通州区,19,0,0,0,49168
2020-04-14,北京市,顺义区,10,0,0,0,49169
2020-04-14,北京市,昌平区,29,0,1,0,49170
2020-04-14,北京市,大兴区,39,0,16,0,49171
2020-04-14,北京市,怀柔区,7,0,0,0,49172
2020-04-14,北京市,平谷区,0,0,0,0,49173
2020-04-14,北京市,密云区,7,0,0,0,49174
2020-04-14,北京市,延庆区,1,0,0,0,49175
2020-04-15,北京市,全市,593,0,503,8,49903
2020-04-15,北京市,未公布来源,0,0,384,8,49904
2020-04-15,北京市,外地来京,25,0,2,0,49905
2020-04-15,北京市,境外输入,174,0,91,0,49906
2020-04-15,北京市,东城区,14,0,0,0,49907
2020-04-15,北京市,西城区,53,0,0,0,49908
2020-04-15,北京市,朝阳区,72,0,0,0,49909
2020-04-15,北京市,丰台区,43,0,0,0,49910
2020-04-15,北京市,石景山区,14,0,1,0,49911
2020-04-15,北京市,海淀区,64,0,0,0,49912
2020-04-15,北京市,门头沟区,3,0,0,0,49913
2020-04-15,北京市,房山区,16,0,0,0,49914
2020-04-15,北京市,通州区,19,0,0,0,49915
2020-04-15,北京市,顺义区,10,0,0,0,49916
2020-04-15,北京市,昌平区,29,0,1,0,49917
2020-04-15,北京市,大兴区,39,0,16,0,49918
2020-04-15,北京市,怀柔区,7,0,0,0,49919
2020-04-15,北京市,平谷区,0,0,0,0,49920
2020-04-15,北京市,密云区,7,0,0,0,49921
2020-04-15,北京市,延庆区,1,0,0,0,49922
2020-04-16,北京市,全市,593,0,509,8,50650
2020-04-16,北京市,未公布来源,0,0,384,8,50651
2020-04-16,北京市,外地来京,25,0,2,0,50652
2020-04-16,北京市,境外输入,174,0,99,0,50653
2020-04-16,北京市,东城区,14,0,0,0,50654
2020-04-16,北京市,西城区,53,0,0,0,50655
2020-04-16,北京市,朝阳区,75,0,0,0,50656
2020-04-16,北京市,丰台区,43,0,0,0,50657
2020-04-16,北京市,石景山区,14,0,1,0,50658
2020-04-16,北京市,海淀区,64,0,0,0,50659
2020-04-16,北京市,门头沟区,3,0,0,0,50660
2020-04-16,北京市,房山区,16,0,0,0,50661
2020-04-16,北京市,通州区,19,0,0,0,50662
2020-04-16,北京市,顺义区,10,0,0,0,50663
2020-04-16,北京市,昌平区,29,0,1,0,50664
2020-04-16,北京市,大兴区,39,0,16,0,50665
2020-04-16,北京市,怀柔区,7,0,0,0,50666
2020-04-16,北京市,平谷区,0,0,0,0,50667
2020-04-16,北京市,密云区,7,0,0,0,50668
2020-04-16,北京市,延庆区,1,0,0,0,50669
2020-04-17,北京市,全市,593,0,509,8,51397
2020-04-17,北京市,未公布来源,0,0,384,8,51398
2020-04-17,北京市,外地来京,25,0,2,0,51399
2020-04-17,北京市,境外输入,174,0,105,0,51400
2020-04-17,北京市,东城区,14,0,0,0,51401
2020-04-17,北京市,西城区,53,0,0,0,51402
2020-04-17,北京市,朝阳区,75,0,0,0,51403
2020-04-17,北京市,丰台区,43,0,0,0,51404
2020-04-17,北京市,石景山区,14,0,1,0,51405
2020-04-17,北京市,海淀区,64,0,0,0,51406
2020-04-17,北京市,门头沟区,3,0,0,0,51407
2020-04-17,北京市,房山区,16,0,0,0,51408
2020-04-17,北京市,通州区,19,0,0,0,51409
2020-04-17,北京市,顺义区,10,0,0,0,51410
2020-04-17,北京市,昌平区,29,0,1,0,51411
2020-04-17,北京市,大兴区,39,0,16,0,51412
2020-04-17,北京市,怀柔区,7,0,0,0,51413
2020-04-17,北京市,平谷区,0,0,0,0,51414
2020-04-17,北京市,密云区,7,0,0,0,51415
2020-04-17,北京市,延庆区,1,0,0,0,51416
2020-04-18,北京市,全市,593,0,510,8,52146
2020-04-18,北京市,未公布来源,0,0,384,8,52147
2020-04-18,北京市,外地来京,25,0,2,0,52148
2020-04-18,北京市,境外输入,174,0,105,0,52149
2020-04-18,北京市,东城区,14,0,0,0,52150
2020-04-18,北京市,西城区,53,0,0,0,52151
2020-04-18,北京市,朝阳区,75,0,0,0,52152
2020-04-18,北京市,丰台区,43,0,0,0,52153
2020-04-18,北京市,石景山区,14,0,1,0,52154
2020-04-18,北京市,海淀区,64,0,0,0,52155
2020-04-18,北京市,门头沟区,3,0,0,0,52156
2020-04-18,北京市,房山区,16,0,0,0,52157
2020-04-18,北京市,通州区,19,0,0,0,52158
2020-04-18,北京市,顺义区,10,0,0,0,52159
2020-04-18,北京市,昌平区,29,0,1,0,52160
2020-04-18,北京市,大兴区,39,0,16,0,52161
